user_id,first_visit_at,acquisition_channel,campaign,device,age_group,country,landing_page,user_goal
U01361,2026-03-11 14:31:00,Instagram,ig_story_discount,desktop,35-44,Germany,pricing,relocation
U01362,2026-02-18 11:37:00,Partner Referral,partner_blog,mobile,35-44,Germany,trial_lesson,travel
U01363,2026-03-03 17:43:00,TikTok,tt_viral_test,mobile,25-34,Austria,pricing,relocation
U01364,2026-01-15 15:34:00,Instagram,ig_reels_beginner,desktop,35-44,Other EU,level_test,relocation
U01365,2026-03-05 13:40:00,Instagram,ig_reels_beginner,desktop,35-44,Poland,level_test,conversation
U01366,2026-03-09 08:25:00,Instagram,ig_reels_beginner,mobile,45+,Germany,level_test,career
U01367,2026-01-22 10:24:00,Google Ads,ga_competitor,mobile,45+,Germany,speaking_club,conversation
U01368,2026-02-13 20:57:00,TikTok,tt_viral_test,tablet,35-44,Germany,speaking_club,exam
U01369,2026-02-11 17:06:00,YouTube,yt_pre_roll,mobile,25-34,Switzerland,pricing,career
U01370,2026-03-05 20:57:00,Telegram,tg_community_native,mobile,45+,Switzerland,speaking_club,relocation
U01371,2026-01-30 10:20:00,YouTube,yt_teacher_expert,mobile,35-44,Germany,level_test,conversation
U01372,2026-03-10 21:08:00,TikTok,tt_discount_challenge,mobile,35-44,Germany,speaking_club,relocation
U01373,2026-02-12 09:26:00,YouTube,yt_pre_roll,mobile,18-24,Poland,level_test,relocation
U01374,2026-03-25 12:41:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,pricing,exam
U01375,2026-01-13 16:18:00,Instagram,ig_lookalike_students,mobile,18-24,Other EU,grammar_materials,career
U01376,2026-03-18 16:28:00,TikTok,tt_discount_challenge,mobile,25-34,Other EU,level_test,relocation
U01377,2026-03-05 18:12:00,TikTok,tt_short_lessons,mobile,25-34,Germany,level_test,career
U01378,2026-03-29 08:32:00,TikTok,tt_viral_test,desktop,18-24,Poland,pricing,conversation
U01379,2026-02-18 19:27:00,Instagram,ig_story_discount,mobile,35-44,Germany,level_test,career
U01380,2026-03-25 11:18:00,TikTok,tt_short_lessons,mobile,18-24,Germany,pricing,career
U01381,2026-02-02 13:30:00,TikTok,tt_viral_test,mobile,35-44,Austria,level_test,conversation
U01382,2026-02-01 12:24:00,TikTok,tt_short_lessons,tablet,35-44,Germany,level_test,travel
U01383,2026-03-23 18:38:00,Partner Referral,partner_creator,mobile,45+,Germany,pricing,career
U01384,2026-03-12 21:13:00,TikTok,tt_viral_test,tablet,45+,Austria,pricing,travel
U01385,2026-03-16 15:29:00,YouTube,yt_long_form,mobile,35-44,Germany,grammar_materials,relocation
U01386,2026-03-21 21:58:00,Instagram,ig_story_discount,mobile,18-24,Austria,grammar_materials,career
U01387,2026-03-03 18:26:00,Instagram,ig_story_discount,mobile,18-24,Germany,level_test,relocation
U01388,2026-01-27 16:44:00,Google Ads,ga_brand,mobile,45+,Germany,pricing,travel
U01389,2026-02-27 10:19:00,Instagram,ig_story_discount,tablet,35-44,Germany,speaking_club,relocation
U01390,2026-03-22 20:48:00,TikTok,tt_viral_test,desktop,25-34,Germany,level_test,conversation
U01391,2026-02-14 14:01:00,Instagram,ig_lookalike_students,desktop,18-24,Austria,grammar_materials,career
U01392,2026-01-19 22:29:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,grammar_materials,travel
U01393,2026-02-03 19:32:00,Instagram,ig_lookalike_students,desktop,25-34,Austria,level_test,career
U01394,2026-03-01 21:56:00,TikTok,tt_short_lessons,mobile,25-34,Poland,level_test,school_university
U01395,2026-03-05 18:39:00,Telegram,tg_community_native,mobile,25-34,Germany,level_test,exam
U01396,2026-02-19 21:26:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,level_test,school_university
U01397,2026-02-17 19:22:00,Google Ads,ga_search_english_course,desktop,18-24,Austria,pricing,travel
U01398,2026-03-22 07:55:00,TikTok,tt_viral_test,tablet,18-24,Germany,speaking_club,relocation
U01399,2026-02-23 09:05:00,Google Ads,ga_search_english_course,desktop,35-44,Germany,trial_lesson,travel
U01400,2026-02-09 16:30:00,TikTok,tt_viral_test,mobile,35-44,Germany,grammar_materials,travel
U01401,2026-03-12 11:45:00,Google Ads,ga_search_english_course,desktop,35-44,Germany,level_test,travel
U01402,2026-02-05 22:43:00,Telegram,tg_community_native,mobile,25-34,Germany,level_test,career
U01403,2026-02-06 10:01:00,TikTok,tt_short_lessons,tablet,25-34,Germany,speaking_club,career
U01404,2026-03-29 20:26:00,Partner Referral,partner_creator,mobile,45+,Germany,level_test,career
U01405,2026-03-30 10:31:00,TikTok,tt_viral_test,mobile,18-24,Poland,grammar_materials,career
U01406,2026-03-08 10:24:00,TikTok,tt_short_lessons,mobile,25-34,Germany,trial_lesson,school_university
U01407,2026-01-09 15:55:00,Partner Referral,partner_creator,mobile,25-34,Germany,speaking_club,career
U01408,2026-01-14 12:04:00,Telegram,tg_webinar_invite,mobile,25-34,Poland,level_test,school_university
U01409,2026-01-25 08:51:00,TikTok,tt_viral_test,mobile,18-24,Germany,level_test,relocation
U01410,2026-03-12 16:42:00,TikTok,tt_discount_challenge,desktop,18-24,Germany,grammar_materials,travel
U01411,2026-02-23 16:43:00,TikTok,tt_viral_test,mobile,25-34,Austria,level_test,travel
U01412,2026-01-08 11:10:00,YouTube,yt_pre_roll,mobile,18-24,Austria,level_test,career
U01413,2026-01-22 19:53:00,Partner Referral,partner_hr_benefit,mobile,35-44,Other EU,level_test,career
U01414,2026-01-26 12:09:00,TikTok,tt_discount_challenge,mobile,45+,Germany,speaking_club,career
U01415,2026-01-12 16:21:00,Instagram,ig_story_discount,mobile,25-34,Germany,pricing,exam
U01416,2026-02-15 16:56:00,TikTok,tt_short_lessons,mobile,18-24,Switzerland,pricing,exam
U01417,2026-02-25 19:44:00,YouTube,yt_teacher_expert,mobile,18-24,Poland,level_test,conversation
U01418,2026-02-23 11:56:00,Google Ads,ga_brand,desktop,35-44,Germany,level_test,career
U01419,2026-01-27 17:07:00,Instagram,ig_reels_beginner,desktop,25-34,Switzerland,trial_lesson,conversation
U01420,2026-02-07 16:04:00,Partner Referral,partner_creator,mobile,35-44,Germany,grammar_materials,relocation
U01421,2026-03-02 13:40:00,Partner Referral,partner_hr_benefit,mobile,35-44,Austria,level_test,relocation
U01422,2026-01-21 12:45:00,YouTube,yt_pre_roll,mobile,18-24,Austria,trial_lesson,career
U01423,2026-03-03 15:46:00,Telegram,tg_channel_post,mobile,25-34,Germany,level_test,career
U01424,2026-03-09 19:43:00,Google Ads,ga_search_english_course,desktop,45+,Germany,level_test,career
U01425,2026-03-09 20:15:00,YouTube,yt_teacher_expert,tablet,18-24,Switzerland,trial_lesson,career
U01426,2026-01-23 15:09:00,Google Ads,ga_brand,mobile,25-34,Germany,pricing,travel
U01427,2026-02-05 07:50:00,Telegram,tg_channel_post,mobile,45+,Germany,level_test,conversation
U01428,2026-02-11 15:17:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,travel
U01429,2026-01-18 22:08:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,speaking_club,conversation
U01430,2026-03-22 11:51:00,TikTok,tt_short_lessons,mobile,25-34,Germany,level_test,conversation
U01431,2026-03-28 22:29:00,TikTok,tt_viral_test,mobile,18-24,Germany,speaking_club,travel
U01432,2026-01-11 10:38:00,Telegram,tg_community_native,mobile,25-34,Germany,level_test,exam
U01433,2026-02-01 17:42:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,level_test,conversation
U01434,2026-01-23 11:46:00,TikTok,tt_discount_challenge,mobile,25-34,Austria,grammar_materials,career
U01435,2026-01-27 18:37:00,Telegram,tg_community_native,mobile,18-24,Germany,level_test,career
U01436,2026-03-26 15:44:00,TikTok,tt_viral_test,mobile,18-24,Germany,level_test,school_university
U01437,2026-02-17 21:13:00,TikTok,tt_discount_challenge,mobile,18-24,Germany,level_test,travel
U01438,2026-02-14 22:47:00,Google Ads,ga_competitor,desktop,35-44,Germany,trial_lesson,relocation
U01439,2026-01-13 15:46:00,TikTok,tt_discount_challenge,tablet,25-34,Germany,grammar_materials,conversation
U01440,2026-01-04 13:38:00,Instagram,ig_story_discount,desktop,18-24,Germany,level_test,relocation
U01441,2026-01-31 20:28:00,Google Ads,ga_competitor,mobile,25-34,Other EU,grammar_materials,exam
U01442,2026-02-22 08:31:00,Google Ads,ga_competitor,mobile,18-24,Germany,level_test,conversation
U01443,2026-01-29 17:30:00,TikTok,tt_discount_challenge,desktop,25-34,Germany,grammar_materials,conversation
U01444,2026-02-28 14:51:00,Instagram,ig_reels_beginner,mobile,25-34,Switzerland,trial_lesson,career
U01445,2026-03-08 19:27:00,Instagram,ig_lookalike_students,tablet,18-24,Switzerland,pricing,school_university
U01446,2026-02-27 15:40:00,TikTok,tt_short_lessons,mobile,18-24,Germany,level_test,travel
U01447,2026-01-28 19:58:00,Google Ads,ga_brand,mobile,25-34,Germany,level_test,career
U01448,2026-02-08 10:34:00,Google Ads,ga_competitor,desktop,25-34,Germany,level_test,travel
U01449,2026-02-07 21:58:00,YouTube,yt_teacher_expert,mobile,35-44,Germany,trial_lesson,relocation
U01450,2026-02-23 22:44:00,TikTok,tt_short_lessons,desktop,25-34,Germany,level_test,career
U01451,2026-01-21 19:54:00,Instagram,ig_lookalike_students,mobile,18-24,Germany,pricing,exam
U01452,2026-02-08 11:21:00,Google Ads,ga_brand,desktop,45+,Germany,trial_lesson,relocation
U01453,2026-02-05 12:07:00,Partner Referral,partner_hr_benefit,tablet,45+,Germany,level_test,conversation
U01454,2026-03-07 21:23:00,Instagram,ig_lookalike_students,desktop,25-34,Germany,grammar_materials,exam
U01455,2026-02-13 15:24:00,Instagram,ig_story_discount,mobile,35-44,Germany,level_test,conversation
U01456,2026-02-13 21:06:00,YouTube,yt_pre_roll,mobile,25-34,Switzerland,pricing,career
U01457,2026-02-21 21:29:00,Google Ads,ga_search_english_course,desktop,25-34,Germany,level_test,career
U01458,2026-02-28 14:53:00,Partner Referral,partner_creator,mobile,35-44,Austria,level_test,career
U01459,2026-02-08 15:57:00,Instagram,ig_reels_beginner,mobile,18-24,Germany,grammar_materials,travel
U01460,2026-01-03 17:54:00,Partner Referral,partner_hr_benefit,mobile,25-34,Germany,grammar_materials,exam
U01461,2026-02-22 10:06:00,TikTok,tt_short_lessons,mobile,25-34,Other EU,trial_lesson,travel
U01462,2026-02-19 13:18:00,TikTok,tt_viral_test,mobile,18-24,Other EU,level_test,career
U01463,2026-01-05 21:56:00,Google Ads,ga_search_english_course,mobile,25-34,Germany,trial_lesson,conversation
U01464,2026-03-01 12:56:00,TikTok,tt_short_lessons,desktop,25-34,Germany,pricing,career
U01465,2026-03-18 20:11:00,Instagram,ig_lookalike_students,mobile,35-44,Germany,speaking_club,relocation
U01466,2026-01-30 15:17:00,Instagram,ig_lookalike_students,mobile,35-44,Switzerland,grammar_materials,conversation
U01467,2026-03-18 16:05:00,TikTok,tt_viral_test,mobile,18-24,Germany,grammar_materials,career
U01468,2026-02-13 16:34:00,Telegram,tg_webinar_invite,mobile,45+,Germany,level_test,exam
U01469,2026-02-14 16:57:00,TikTok,tt_short_lessons,mobile,25-34,Germany,speaking_club,travel
U01470,2026-03-13 20:35:00,Telegram,tg_community_native,mobile,45+,Germany,level_test,career
U01471,2026-03-21 17:35:00,Instagram,ig_reels_beginner,mobile,25-34,Germany,trial_lesson,exam
U01472,2026-03-15 10:30:00,Google Ads,ga_brand,desktop,25-34,Germany,level_test,career
U01473,2026-02-04 09:25:00,TikTok,tt_short_lessons,mobile,25-34,Germany,grammar_materials,career
U01474,2026-01-07 14:55:00,TikTok,tt_viral_test,desktop,18-24,Germany,grammar_materials,travel
U01475,2026-03-06 22:09:00,Instagram,ig_story_discount,desktop,25-34,Germany,trial_lesson,relocation
U01476,2026-01-20 14:08:00,TikTok,tt_discount_challenge,mobile,18-24,Austria,trial_lesson,exam
U01477,2026-03-27 11:01:00,Partner Referral,partner_hr_benefit,mobile,25-34,Germany,level_test,conversation
U01478,2026-02-17 17:51:00,Partner Referral,partner_creator,mobile,25-34,Germany,pricing,travel
U01479,2026-02-09 12:19:00,TikTok,tt_viral_test,mobile,18-24,Germany,level_test,travel
U01480,2026-02-27 14:48:00,Partner Referral,partner_creator,desktop,25-34,Austria,trial_lesson,conversation
U01481,2026-01-07 14:17:00,Instagram,ig_lookalike_students,desktop,25-34,Germany,level_test,exam
U01482,2026-02-06 07:38:00,Google Ads,ga_competitor,mobile,35-44,Germany,trial_lesson,career
U01483,2026-01-14 10:48:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,speaking_club,career
U01484,2026-01-29 13:21:00,Instagram,ig_lookalike_students,mobile,45+,Germany,grammar_materials,career
U01485,2026-02-11 20:43:00,Partner Referral,partner_creator,mobile,35-44,Austria,grammar_materials,career
U01486,2026-01-26 11:38:00,Instagram,ig_lookalike_students,mobile,25-34,Germany,pricing,travel
U01487,2026-03-05 11:46:00,Instagram,ig_lookalike_students,desktop,18-24,Germany,speaking_club,conversation
U01488,2026-02-14 12:32:00,Telegram,tg_webinar_invite,mobile,35-44,Germany,level_test,conversation
U01489,2026-02-24 16:06:00,Instagram,ig_reels_beginner,desktop,18-24,Austria,speaking_club,career
U01490,2026-03-23 08:17:00,Partner Referral,partner_hr_benefit,mobile,45+,Switzerland,pricing,school_university
U01491,2026-01-29 16:39:00,Partner Referral,partner_hr_benefit,tablet,45+,Other EU,pricing,conversation
U01492,2026-02-16 20:15:00,Telegram,tg_webinar_invite,mobile,18-24,Austria,trial_lesson,school_university
U01493,2026-01-04 08:47:00,Google Ads,ga_search_english_course,desktop,18-24,Germany,speaking_club,conversation
U01494,2026-03-07 22:45:00,YouTube,yt_teacher_expert,mobile,25-34,Germany,pricing,school_university
U01495,2026-03-04 12:52:00,Partner Referral,partner_creator,mobile,35-44,Germany,pricing,school_university
U01496,2026-03-14 18:06:00,YouTube,yt_long_form,mobile,25-34,Germany,trial_lesson,travel
U01497,2026-02-08 18:27:00,Instagram,ig_story_discount,mobile,25-34,Austria,grammar_materials,career
U01498,2026-01-03 08:08:00,Instagram,ig_reels_beginner,mobile,35-44,Germany,level_test,conversation
U01499,2026-01-21 20:06:00,TikTok,tt_discount_challenge,mobile,25-34,Germany,level_test,career
U01500,2026-01-08 17:18:00,TikTok,tt_discount_challenge,mobile,18-24,Other EU,pricing,relocation
